,Unnamed: 0,url,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome,cuisines,diets
7676,4228,https://www.tripadvisor.it/Restaurant_Review-g187791-d23500514-Reviews-Loft84-Rome_Lazio.html,331233904,9491632841.0,Loft84,4.0,30,2.5,POINT (12.3368679 41.7512517),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Birreria, Fast food, Mediterranea, Barbecue, Italiana (centro), Italiana, Pub",Per vegetariani
7677,4243,https://www.tripadvisor.it/Restaurant_Review-g187791-d23520536-Reviews-Krishna_13-Rome_Lazio.html,124333319,101166031.0,Krishna 13,5.0,2,2.5,POINT (12.2758292 41.7384426),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Indiana,
7678,4249,https://www.tripadvisor.it/Restaurant_Review-g187791-d23540497-Reviews-Ristorante_Kraken-Rome_Lazio.html,131745061,131318234.0,Ristorante Kraken,4.5,17,2.5,POINT (12.3611276 41.7464542),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Grill, Pesce, Steakhouse, Ristoranti con bar",Per vegetariani
7679,4252,https://www.tripadvisor.it/Restaurant_Review-g187791-d23544579-Reviews-Da_Carnoso-Rome_Lazio.html,139951157,165097784.0,Da Carnoso,5.0,4,4.0,POINT (12.366175 41.7574846),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,Per vegetariani
7680,4302,https://www.tripadvisor.it/Restaurant_Review-g187791-d23627472-Reviews-Love_Restaurant-Rome_Lazio.html,148446619,199787722.0,Love Restaurant,4.0,5,1.0,POINT (12.3633145 41.7460608),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza",Per vegetariani
7681,4315,https://www.tripadvisor.it/Restaurant_Review-g187791-d23637539-Reviews-Le_Nasse_Lab-Rome_Lazio.html,111491188,33858282.0,Le Nasse Lab,5.0,15,2.5,POINT (12.278399 41.7394997),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Sarda, Italiana (nord), Italiana (centro), Italiana (sud)",Per vegetariani
7682,4364,https://www.tripadvisor.it/Restaurant_Review-g187791-d23709453-Reviews-Pizzeria_Il_Campione-Rome_Lazio.html,211844665,502659850.0,Pizzeria Il Campione,3.5,3,2.5,POINT (12.355108032006886 41.73350645),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Pizza,"Per vegetariani, Opzioni vegane"
7683,4434,https://www.tripadvisor.it/Restaurant_Review-g187791-d23787725-Reviews-Ju_Manji_Meat_Fish-Rome_Lazio.html,131197623,131406130.0,Ju Manji Meat & Fish,5.0,6,4.0,POINT (12.3758565 41.7328325),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,"Per vegetariani, Opzioni vegane"
7684,4498,https://www.tripadvisor.it/Restaurant_Review-g187791-d23869433-Reviews-Osteria_Bassani-Rome_Lazio.html,148446619,199787722.0,Osteria Bassani,4.5,16,2.5,POINT (12.3633145 41.7460608),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Steakhouse, Pizza, Pesce, Sushi, Romana, Laziale, Italiana (centro), Italiana",Per vegetariani
7685,4579,https://www.tripadvisor.it/Restaurant_Review-g187791-d2399466-Reviews-PanearPane_Vino_Ar_Vino-Rome_Lazio.html,133623205,135805191.0,PanearPane Vino Ar Vino,4.0,201,1.0,POINT (12.3718582 41.7747065),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce",Per vegetariani
7686,4600,https://www.tripadvisor.it/Restaurant_Review-g187791-d24020438-Reviews-Il_Tagliere_Toscano_Palocco-Rome_Lazio.html,147285984,190344623.0,Il Tagliere Toscano Palocco,4.5,6,1.0,POINT (12.3542605 41.7519917),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Pub,"Per vegetariani, Opzioni vegane"
7687,4641,https://www.tripadvisor.it/Restaurant_Review-g187791-d2415380-Reviews-Punto_D_Incontro-Rome_Lazio.html,105549985,23772477.0,Punto D'Incontro,4.5,132,2.5,POINT (12.3650942 41.7747069),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Mediterranea",Per vegetariani
7688,4652,https://www.tripadvisor.it/Restaurant_Review-g187791-d2419695-Reviews-Il_Pizzi_Pizza-Rome_Lazio.html,111567615,33875221.0,Il Pizzi Pizza,3.5,16,2.5,POINT (12.2798192 41.7298239),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Fast food",
7689,4664,https://www.tripadvisor.it/Restaurant_Review-g187791-d2431475-Reviews-La_Querida-Rome_Lazio.html,110668767,34020202.0,La Querida,4.5,1556,2.5,POINT (12.3374222 41.7305462),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Steakhouse, Pizza, Mediterranea, Barbecue, Europea, Romana, Laziale, Italiana (centro)",Opzioni senza glutine
7690,4673,https://www.tripadvisor.it/Restaurant_Review-g187791-d2436523-Reviews-Villa_Grant-Rome_Lazio.html,237048347,674661950.0,Villa Grant,4.5,237,4.0,POINT (12.4375092 41.6961978),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Mediterranea, Europea","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
7691,4721,https://www.tripadvisor.it/Restaurant_Review-g187791-d2481302-Reviews-Ristorante_Da_Rutilio-Rome_Lazio.html,109164438,30315550.0,Ristorante Da Rutilio,3.5,37,2.5,POINT (12.3030031 41.7191783),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7692,4793,https://www.tripadvisor.it/Restaurant_Review-g187791-d2561137-Reviews-Stella_d_Oriente-Rome_Lazio.html,15476023,1675639767.0,Stella d'Oriente,3.5,154,1.0,POINT (12.360184 41.7630169),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Cinese, Asiatica, Sushi",Per vegetariani
7693,4825,https://www.tripadvisor.it/Restaurant_Review-g187791-d2624086-Reviews-Bi_Trattoria-Rome_Lazio.html,109343312,29470010.0,Bi Trattoria,4.0,528,2.5,POINT (12.3837553 41.7847037),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Pesce, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni senza glutine"
7694,4829,https://www.tripadvisor.it/Restaurant_Review-g187791-d2625247-Reviews-Ferrieri-Rome_Lazio.html,131641109,125872398.0,Ferrieri,4.5,196,2.5,POINT (12.3788516 41.7741895),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Pesce, Mediterranea","Per vegetariani, Opzioni senza glutine"
7695,4898,https://www.tripadvisor.it/Restaurant_Review-g187791-d2711007-Reviews-Quincy_Club-Rome_Lazio.html,131834252,131334094.0,Quincy Club,4.5,20,2.5,POINT (12.3492169 41.7444449),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Americana",Opzioni vegane
7696,4903,https://www.tripadvisor.it/Restaurant_Review-g187791-d2715198-Reviews-Stabilimento_Ristorante_Pizzeria-Rome_Lazio.html,13661842,1415245871.0,Stabilimento Ristorante Pizzeria,2.5,3,2.5,POINT (12.2667069 41.7327484),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza",Per vegetariani
7697,4966,https://www.tripadvisor.it/Restaurant_Review-g187791-d3200028-Reviews-I_Mandriani-Rome_Lazio.html,132420035,131318174.0,I Mandriani,4.0,134,2.5,POINT (12.3725823 41.7399926),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Barbecue","Per vegetariani, Opzioni senza glutine"
7698,4972,https://www.tripadvisor.it/Restaurant_Review-g187791-d3206691-Reviews-Da_Aurelio-Rome_Lazio.html,122462600,97381637.0,Da Aurelio,3.5,93,2.5,POINT (12.3718752 41.7655124),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7699,4975,https://www.tripadvisor.it/Restaurant_Review-g187791-d3213742-Reviews-La_Pizza_Gaia-Rome_Lazio.html,145567253,190022899.0,La Pizza Gaia,5.0,1,2.5,POINT (12.3610927 41.7846219),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,
7700,5013,https://www.tripadvisor.it/Restaurant_Review-g187791-d3276194-Reviews-Nastro_Azzurro-Rome_Lazio.html,110674543,32849198.0,Nastro Azzurro,3.5,25,2.5,POINT (12.2731482 41.7314554),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Pesce, Mediterranea",
7701,5033,https://www.tripadvisor.it/Restaurant_Review-g187791-d3323583-Reviews-La_Spiaggetta_plaz-Rome_Lazio.html,206963569,480028426.0,La Spiaggetta pláž,5.0,5,2.5,POINT (12.301110977845283 41.719252999999995),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,
7702,5082,https://www.tripadvisor.it/Restaurant_Review-g187791-d3410623-Reviews-Foolish-Rome_Lazio.html,109657360,31236297.0,Foolish,3.0,1,2.5,POINT (12.318703 41.7137127),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,
7703,5147,https://www.tripadvisor.it/Restaurant_Review-g187791-d3486508-Reviews-Battistini_Lido_Beach-Rome_Lazio.html,170182160,282306701.0,Battistini Lido Beach,3.5,54,2.5,POINT (12.281044 41.7281386),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce",Per vegetariani
7704,5149,https://www.tripadvisor.it/Restaurant_Review-g187791-d3491626-Reviews-Ristorande_del_Babel_Centro_Sportivo-Rome_Lazio.html,110157019,30061594.0,Ristorande del Babel Centro Sportivo,3.5,34,2.5,POINT (12.3821657 41.7542502),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,Per vegetariani
7705,5175,https://www.tripadvisor.it/Restaurant_Review-g187791-d3521746-Reviews-La_Locanda-Rome_Lazio.html,156779575,227475570.0,La Locanda,3.5,152,2.5,POINT (12.3576883 41.7527923),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,Per vegetariani
7706,5210,https://www.tripadvisor.it/Restaurant_Review-g187791-d3562832-Reviews-Ristorante_Shimai-Rome_Lazio.html,122462600,97381637.0,Shimai,4.5,349,2.5,POINT (12.3718752 41.7655124),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Giapponese, Pesce, Asiatica","Per vegetariani, Opzioni senza glutine"
7707,5251,https://www.tripadvisor.it/Restaurant_Review-g187791-d3602814-Reviews-Padellone-Rome_Lazio.html,111602634,32850417.0,Padellone,2.0,9,1.0,POINT (12.2773272 41.7310644),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Mediterranea",Per vegetariani
7708,5373,https://www.tripadvisor.it/Restaurant_Review-g187791-d3734015-Reviews-Michelino_Fish-Rome_Lazio.html,111594343,36400187.0,Michelino Fish,4.0,682,2.5,POINT (12.3917442 41.742371),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Mediterranea, Sushi",Opzioni senza glutine
7709,5398,https://www.tripadvisor.it/Restaurant_Review-g187791-d3756319-Reviews-Osteria_La_Bettola-Rome_Lazio.html,111594343,36400187.0,Osteria La Bettola,3.5,730,2.5,POINT (12.3917442 41.742371),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Mediterranea, Barbecue, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane"
7710,5420,https://www.tripadvisor.it/Restaurant_Review-g187791-d3802852-Reviews-Xing_Hua-Rome_Lazio.html,110186693,32556216.0,Ristorante Giapponese e Cinese Xinghua,4.0,75,1.0,POINT (12.2658618 41.7365138),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Cinese, Pesce, Sushi, Asiatica, Giapponese","Per vegetariani, Opzioni vegane"
7711,5569,https://www.tripadvisor.it/Restaurant_Review-g187791-d4057719-Reviews-Hostaria_la_Fraschetta-Rome_Lazio.html,108446942,26438021.0,Hostaria la Fraschetta,4.5,263,2.5,POINT (12.3396027 41.7842976),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane"
7712,5572,https://www.tripadvisor.it/Restaurant_Review-g187791-d4060322-Reviews-Foglia_d_Oro-Rome_Lazio.html,130494352,125872440.0,Foglia d'Oro,4.0,64,2.5,POINT (12.3762977 41.7878189),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Cinese, Sushi, Asiatica, Giapponese, Pesce","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
7713,5602,https://www.tripadvisor.it/Restaurant_Review-g187791-d4090090-Reviews-Villa_Marta-Rome_Lazio.html,110157019,30061594.0,Villa Marta,5.0,461,2.5,POINT (12.3821657 41.7542502),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),,
7714,5633,https://www.tripadvisor.it/Restaurant_Review-g187791-d4127918-Reviews-Bombastik-Rome_Lazio.html,149011276,196122902.0,Bombastik,4.0,44,1.0,POINT (12.3791268 41.7813177),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,"Per vegetariani, Opzioni vegane, Halal"
7715,5769,https://www.tripadvisor.it/Restaurant_Review-g187791-d4342072-Reviews-Il_Paradiso-Rome_Lazio.html,105549985,23772477.0,Il Paradiso,3.5,24,1.0,POINT (12.3650942 41.7747069),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Cinese, Asiatica, Pesce",Per vegetariani
7716,5847,https://www.tripadvisor.it/Restaurant_Review-g187791-d4501239-Reviews-Sushissimi-Rome_Lazio.html,132448550,131201867.0,Sushissimi,4.0,410,2.5,POINT (12.3468789 41.785934),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Giapponese, Sushi, Asiatica, Zuppe, Pesce","Per vegetariani, Opzioni senza glutine"
7717,5858,https://www.tripadvisor.it/Restaurant_Review-g187791-d4506181-Reviews-Il_giardinetto_ostia-Rome_Lazio.html,97438996,4079401.0,Il giardinetto,4.0,28,2.5,POINT (12.290514 41.7246417),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Internazionale",Per vegetariani
7718,5908,https://www.tripadvisor.it/Restaurant_Review-g187791-d4593942-Reviews-Il_Miraggio-Rome_Lazio.html,132095174,126962070.0,Il Miraggio,4.0,73,1.0,POINT (12.3305124 41.7909937),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pesce, Mediterranea",Opzioni vegane
7719,5917,https://www.tripadvisor.it/Restaurant_Review-g187791-d4602901-Reviews-Che_Pizza-Rome_Lazio.html,106570522,26438004.0,Che Pizza,4.0,19,1.0,POINT (12.3391027 41.7793734),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Pizza, Italiana","Per vegetariani, Opzioni vegane"
7720,5940,https://www.tripadvisor.it/Restaurant_Review-g187791-d4721910-Reviews-Roma-Rome_Lazio.html,108517118,29469753.0,Roma,4.5,8,1.0,POINT (12.3856532 41.7870361),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),Italiana,Per vegetariani
7721,5993,https://www.tripadvisor.it/Restaurant_Review-g187791-d4861161-Reviews-Ristorante_Villa_Fontana-Rome_Lazio.html,331185470,1034081622.0,Ristorante Villa Fontana,4.0,379,2.5,POINT (12.3749774 41.7492334),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Pizza, Mediterranea, Pesce",Per vegetariani
7722,5999,https://www.tripadvisor.it/Restaurant_Review-g187791-d4873409-Reviews-Iniziative_Nautiche-Rome_Lazio.html,126999347,113120000.0,Iniziative Nautiche,4.5,7,2.5,POINT (12.2795421 41.7527102),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Mediterranea",
7723,6003,https://www.tripadvisor.it/Restaurant_Review-g187791-d4878619-Reviews-La_Trattoria_dei_Sapori-Rome_Lazio.html,108415970,29917349.0,La Trattoria dei Sapori,4.5,146,2.5,POINT (12.3754882 41.7706307),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
7724,6049,https://www.tripadvisor.it/Restaurant_Review-g187791-d4997950-Reviews-Beerocracy-Rome_Lazio.html,109590450,32891263.0,Beerocracy,4.5,20,1.0,POINT (12.2743522 41.7315539),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Bar, Pub, Italiana","Per vegetariani, Opzioni vegane"
7725,6060,https://www.tripadvisor.it/Restaurant_Review-g187791-d5011142-Reviews-Qui-Rome_Lazio.html,53111297,4745269870.0,Qui,4.0,46,2.5,POINT (12.2806524 41.729345),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Wine Bar",Per vegetariani
7726,6063,https://www.tripadvisor.it/Restaurant_Review-g187791-d5011686-Reviews-Enoteca_Pura_Vigna-Rome_Lazio.html,209561205,490399866.0,Enoteca Pura Vigna,4.5,15,1.0,POINT (12.3609564 41.7653055),5,6,https://it.wikipedia.org/wiki/Municipio_Roma_X,"Zone: Tor de' Cenci, Castel Porziano, Castel Fusano, Mezzocammino.","Quartieri: Lido di Ostia Ponente, Lido di Ostia Levante, Lido di Castel Fusano, Acilia.",Municipio X (ex XIII),"Italiana, Wine Bar",Per vegetariani
